Duration,Loudness,LogAttackTime,Tempo,Tempo.confidence,TemporalCentroid,SingleEvent,Loop,Tonality,Tonality.confidence,DynamicRange,Note.midi,Note.frequency,Note.confidence,Genre,Mood
110.8897933959961,-13.462909698486328,1.6598302125930786,97,0.4241493225097656,0.5057040452957153,False,False,E minor,0.8031503558158875,3.148008346557617,59,253.2720947265625,0.0,Genre A,Mood A
7.092245101928711,-11.346675872802734,-0.5355692505836487,144,0.6320752143859864,0.5042436122894287,True,False,C minor,0.34998494386672974,0.20977401733398438,61,284.7328796386719,0.5508901476860046,Genre A,Mood A
38.00816345214844,-10.654084205627441,0.1970522552728653,128,0.9875192642211914,0.45197391510009766,False,True,E minor,0.9025489091873169,4.870500564575195,55,196.592529296875,0.0,Genre A,Mood A
350.7200012207031,-18.15054702758789,-1.2664045095443726,121,0.0,0.4825592339038849,False,False,A# major,0.33255988359451294,8.394905090332031,57,232.18589782714844,0.0,Genre B,Mood B
150.0,-22.302865982055664,1.2306244373321533,123,0.0,0.48520469665527344,False,False,B major,0.8430263996124268,14.047853469848633,71,496.5640563964844,0.0,Genre A,Mood A
468.5845031738281,-20.70310401916504,1.9911329746246338,84,0.0025994205847382546,0.5362240672111511,False,False,B minor,0.9047430753707886,11.807720184326172,50,148.36178588867188,0.0,Genre B,Mood B
17.946123123168945,-18.769378662109375,0.17898346483707428,93,0.8045733451843262,0.4872855544090271,False,False,F minor,0.7515460848808289,3.264087677001953,56,212.21759033203125,0.0,Genre B,Mood B
1.454149603843689,-28.335721969604492,-0.49254798889160156,152,0.0,0.5024814605712891,True,False,F# minor,0.4084809124469757,0.0,107,3984.6572265625,0.6956327557563782,Genre A,Mood A
173.8574676513672,-27.82761573791504,2.148361921310425,90,0.04955260157585144,0.5388875007629395,True,False,E minor,0.8811209797859192,4.985246658325195,59,259.0439453125,0.38397955894470215,Genre A,Mood A
229.2244873046875,-6.069858551025391,1.3219819068908691,88,0.23468081951141356,0.5020092725753784,False,False,E major,0.8713688254356384,1.6889019012451172,50,150.20550537109375,0.0,Genre B,Mood B
20.1032657623291,-15.592696189880371,0.38897714018821716,118,0.15479048490524291,0.48331356048583984,False,False,G minor,0.6467480063438416,7.191120147705078,62,304.1396789550781,0.0,Genre A,Mood A
10.392000198364258,-20.765047073364258,-0.7246286869049072,95,0.3832167387008667,0.5055699348449707,True,False,D# major,0.5043240785598755,0.9058952331542969,54,186.95114135742188,0.21623528003692627,Genre B,Mood B
189.54449462890625,-14.935724258422852,2.2290942668914795,101,0.11292705535888672,0.5067459344863892,False,False,E minor,0.8479396104812622,5.797634124755859,51,164.43695068359375,0.0,Genre B,Mood B
12.826122283935547,-12.459202766418457,-1.0310195684432983,93,0.5476523399353027,0.4533497393131256,False,False,B minor,0.7984963059425354,2.723820686340332,47,124.0581283569336,0.0,Genre A,Mood A
64.0,-12.750150680541992,1.6506327390670776,136,0.0,0.502025842666626,False,False,G minor,0.5005650520324707,13.146160125732422,49,145.3050537109375,0.0,Genre B,Mood B
297.1950988769531,-10.459153175354004,1.4685084819793701,123,0.0,0.5261855721473694,False,False,C major,0.797464907169342,10.453332901000977,58,235.3051300048828,0.0,Genre B,Mood B
140.6432647705078,-15.132843971252441,1.6194615364074707,140,0.5947912693023681,0.49601003527641296,False,False,B minor,0.9058838486671448,5.689538955688477,47,125.67625427246094,0.0,Genre B,Mood B
23.943220138549805,-18.324237823486328,0.6103776693344116,163,0.09779213666915894,0.3218415379524231,False,False,D minor,0.3616469204425812,22.636869430541992,92,1723.51953125,0.0,Genre A,Mood A
222.0930633544922,-15.35980224609375,1.8651089668273926,102,0.6772555351257324,0.5031270980834961,False,False,G major,0.8534864783287048,4.129884719848633,59,247.04205322265625,0.0,Genre A,Mood A
3.8399999141693115,-13.005387306213379,-0.42785051465034485,102,0.9998458027839661,0.46158668398857117,True,True,F# minor,0.6862486600875854,0.7910289764404297,52,169.9337158203125,0.6516103744506836,Genre B,Mood B
2.0,-14.419721603393555,-1.4660372734069824,120,0.0,0.4484996497631073,False,False,G# major,0.8526315093040466,0.0,50,148.33135986328125,0.0,Genre A,Mood A
39.48988723754883,-23.598878860473633,1.2749407291412354,185,0.19085991382598877,0.5161346197128296,False,False,A minor,0.8410941958427429,3.7967472076416016,41,90.49287414550781,0.0,Genre A,Mood A
18.113174438476562,-13.268729209899902,-0.3666918873786926,161,0.6679968357086181,0.48878008127212524,True,False,A# minor,0.6049447655677795,2.074777603149414,59,258.83984375,0.6597055196762085,Genre B,Mood B
27.54612159729004,-24.280397415161133,1.2965035438537598,74,0.11572859287261963,0.5400308966636658,False,False,C minor,0.42917436361312866,14.201009750366211,58,245.3411865234375,0.0,Genre A,Mood A
262.3477478027344,-14.83114242553711,-1.4961445331573486,162,0.48412790298461916,0.4959527850151062,False,False,G# major,0.9427629113197327,4.620340347290039,56,209.25047302246094,0.0,Genre A,Mood A
198.06040954589844,-19.92912483215332,1.717516541481018,110,0.0271845668554306,0.49479612708091736,False,False,G major,0.827415406703949,12.145435333251953,55,204.7869110107422,0.0,Genre A,Mood A
72.00942993164062,-18.717966079711914,0.8803689479827881,80,0.9923809766769409,0.5162202715873718,False,True,C major,0.768939733505249,2.8997974395751953,62,306.1197814941406,0.0,Genre A,Mood A
80.78843688964844,-20.23090171813965,1.8046836853027344,78,0.9535419344902039,0.4628645181655884,False,True,F minor,0.7049757242202759,18.424280166625977,62,304.8717346191406,0.0,Genre A,Mood A
190.92898559570312,-11.323576927185059,1.852351188659668,148,0.21182644367218018,0.4983690083026886,False,False,G major,0.9342893362045288,4.7931671142578125,56,217.40390014648438,0.0,Genre B,Mood B
23.013877868652344,-24.904069900512695,1.2671972513198853,102,0.20444214344024658,0.5054097175598145,True,False,A# minor,0.6259003281593323,1.4853153228759766,53,178.37777709960938,0.23996764421463013,Genre B,Mood B
6.844081401824951,-7.931488513946533,-0.6715880632400513,141,0.9644036293029785,0.5052571892738342,False,True,F minor,0.8542749285697937,0.2572188377380371,41,90.51065063476562,0.0,Genre B,Mood B
142.55020141601562,-13.276065826416016,-0.5643189549446106,120,0.3170550584793091,0.5834255814552307,False,False,A minor,0.943053126335144,15.25762939453125,48,130.92105102539062,0.0,Genre B,Mood B
90.35070037841797,-20.045848846435547,1.0011929273605347,129,0.10351073741912842,0.43809497356414795,False,False,F# minor,0.42693960666656494,14.521688461303711,66,378.3887939453125,0.0,Genre A,Mood A
65.13343811035156,-11.732059478759766,0.35665878653526306,123,0.08037662506103516,0.24335777759552002,False,False,D minor,0.547412097454071,28.384326934814453,62,302.8359680175781,0.0,Genre A,Mood A
8.624761581420898,-22.368898391723633,0.8399708867073059,139,0.5152531623840332,0.5159182548522949,True,False,G major,0.7608277797698975,1.193155288696289,43,98.17208099365234,0.35619521141052246,Genre A,Mood A
79.12348937988281,-27.968294143676758,-1.293995976448059,118,0.15338094234466554,0.4719858467578888,False,False,F major,0.6933344006538391,4.5972900390625,41,90.37113189697266,0.0,Genre A,Mood A
230.92245483398438,-7.905575275421143,1.3543837070465088,163,0.39272620677948,0.4892670810222626,False,False,F# minor,0.8394929766654968,6.842803955078125,53,184.4989013671875,0.0,Genre B,Mood B
267.023681640625,-6.491365909576416,1.7702842950820923,110,0.5049663543701172,0.5148220062255859,False,False,D minor,0.9579684734344482,3.8633952140808105,50,148.57508850097656,0.0,Genre B,Mood B
50.34266662597656,-18.70217514038086,1.4291266202926636,129,0.2989460229873657,0.5304151773452759,False,False,B minor,0.7288006544113159,2.718334197998047,90,1535.84423828125,0.0,Genre A,Mood A
234.2133331298828,-7.962837219238281,1.4592679738998413,98,0.5485993385314941,0.5065405964851379,False,False,C# major,0.9005434513092041,2.712730884552002,56,209.73855590820312,0.0,Genre A,Mood A
225.27999877929688,-16.297399520874023,1.8605775833129883,105,0.0,0.4991823136806488,False,False,D major,0.42652392387390137,9.047746658325195,49,146.72000122070312,0.0,Genre B,Mood B
4.382562160491943,-16.889951705932617,0.3755495846271515,109,0.0,0.5092129707336426,True,False,D major,0.8110585808753967,0.33631324768066406,56,218.3592529296875,0.5052024126052856,Genre B,Mood B
178.18992614746094,-8.580718994140625,-0.12314348667860031,80,0.5705551624298095,0.5130802989006042,False,False,E major,0.9208576679229736,2.051877498626709,61,281.5567932128906,0.0,Genre A,Mood A
180.92408752441406,-8.974441528320312,1.2479259967803955,126,0.34265315532684326,0.4492604434490204,False,False,G major,0.8912375569343567,3.3481249809265137,56,218.45362854003906,0.0,Genre A,Mood A
14.94204044342041,-13.309432983398438,0.34215396642684937,104,0.9808193445205688,0.5635375380516052,False,True,G major,0.6261910796165466,7.496682167053223,46,119.7353286743164,0.0,Genre A,Mood A
228.36244201660156,-30.887571334838867,2.2887089252471924,124,0.0,0.520950973033905,False,False,B minor,0.3126872181892395,9.510175704956055,48,133.00381469726562,0.0,Genre B,Mood B
271.5167236328125,-10.971770286560059,1.4497228860855103,140,0.06829676628112794,0.42989349365234375,False,False,C# minor,0.6070441007614136,13.562864303588867,50,150.19297790527344,0.0,Genre A,Mood A
276.0,-9.957377433776855,1.307122826576233,90,0.32339355945587156,0.5333030223846436,False,False,C major,0.808809757232666,3.568911552429199,52,166.20822143554688,0.0,Genre B,Mood B
225.8546905517578,-8.658945083618164,1.0034507513046265,137,0.6317184448242188,0.523693323135376,False,False,A minor,0.9385321736335754,7.955833435058594,52,169.58665466308594,0.0,Genre B,Mood B
32.0,-12.075916290283203,-1.21792733669281,120,1.0,0.4981625974178314,False,True,C major,0.8674572706222534,1.0817756652832031,62,294.07354736328125,0.0,Genre B,Mood B
582.1126708984375,-18.013469696044922,2.0047364234924316,120,0.0,0.472674161195755,False,False,D minor,0.8215596079826355,12.049043655395508,52,171.13482666015625,0.0,Genre B,Mood B
39.37775421142578,-33.32088851928711,0.38352635502815247,118,0.09481019973754883,0.4655749499797821,True,False,D minor,0.8292166590690613,1.3494491577148438,60,275.9073486328125,0.9265730381011963,Genre A,Mood A
112.9669189453125,-12.648741722106934,1.8684407472610474,66,0.38270504474639894,0.5076776742935181,False,False,D minor,0.634756326675415,5.295867919921875,62,306.5810241699219,0.0,Genre A,Mood A
5.016575813293457,-32.88847732543945,0.13851392269134521,80,0.9895389080047607,0.4053839445114136,True,True,G minor,0.48375457525253296,1.8565292358398438,62,293.98626708984375,0.13270914554595947,Genre A,Mood A
192.39183044433594,-20.31784439086914,1.6531976461410522,104,0.09815269708633423,0.4977220892906189,False,False,A# minor,0.8672783374786377,5.52421760559082,50,154.5518035888672,0.0,Genre B,Mood B
348.0555114746094,-6.910572528839111,1.6022281646728516,120,0.5744523048400879,0.495148628950119,False,False,A minor,0.8298746347427368,6.805118083953857,56,219.60935974121094,0.0,Genre B,Mood B
33.20163345336914,-16.28334617614746,0.7723349928855896,178,0.02798910140991211,0.4494067132472992,False,False,E minor,0.5484040379524231,10.560211181640625,52,165.32554626464844,0.0,Genre A,Mood A
92.70857238769531,-19.4376220703125,1.4695378541946411,111,0.22528452873229982,0.5130912661552429,False,False,A minor,0.7384499907493591,4.563371658325195,54,186.59532165527344,0.0,Genre B,Mood B
384.626953125,-10.404224395751953,2.194308042526245,164,0.037366485595703124,0.5572198629379272,False,False,D minor,0.8531200885772705,14.725911140441895,54,195.82786560058594,0.0,Genre A,Mood A
167.8983612060547,-19.34470558166504,1.8271247148513794,163,0.019583550095558167,0.5053300857543945,False,False,D# minor,0.5269625782966614,16.386924743652344,63,315.65557861328125,0.0,Genre A,Mood A
10.131927490234375,-16.86724853515625,0.17519745230674744,111,0.37370331287384034,0.4774318039417267,True,False,C# major,0.45248720049858093,9.240324020385742,59,251.35861206054688,0.6143207550048828,Genre A,Mood A
304.3125305175781,-12.017278671264648,1.8201159238815308,91,0.10284748077392578,0.5241883397102356,False,False,E minor,0.7825472354888916,6.803651809692383,52,165.96847534179688,0.0,Genre B,Mood B
9.727999687194824,-15.029512405395508,-0.099738210439682,89,0.579451322555542,0.5084245800971985,False,False,E minor,0.8056120872497559,1.3314857482910156,64,330.13702392578125,0.0,Genre A,Mood A
3.553265333175659,-13.863933563232422,-1.7258840799331665,98,0.0,0.06913463771343231,True,False,G minor,0.41115307807922363,22.966806411743164,53,181.5217742919922,0.5633221864700317,Genre A,Mood A
154.9322509765625,-12.799758911132812,1.4744758605957031,100,0.371833348274231,0.4529276490211487,False,False,A major,0.7550948262214661,4.381120681762695,58,236.63235473632812,0.0,Genre A,Mood A
22.648162841796875,-19.833261489868164,-0.4015246629714966,166,0.5874985694885254,0.5118429660797119,False,False,G major,0.8047669529914856,1.8249835968017578,49,141.017333984375,0.0,Genre B,Mood B
88.12532806396484,-11.683222770690918,1.863006830215454,137,0.0,0.5800631642341614,False,False,E major,0.8092671036720276,10.379657745361328,57,220.9315185546875,0.0,Genre A,Mood A
316.91754150390625,-4.675327301025391,1.9911292791366577,162,0.5280254364013672,0.5444328784942627,False,False,D# minor,0.9032301306724548,4.323732376098633,58,233.30738830566406,0.0,Genre A,Mood A
294.7657165527344,-16.021583557128906,1.8124561309814453,103,0.41388611793518065,0.5154760479927063,False,False,A major,0.9589654207229614,7.063327789306641,50,147.85800170898438,0.0,Genre B,Mood B
71.96589660644531,-19.02202033996582,0.8737356662750244,93,0.5717291355133056,0.495857834815979,False,False,F# major,0.4571102261543274,1.2303810119628906,93,1854.1876220703125,0.0,Genre A,Mood A
69.04163360595703,-11.96400260925293,1.7305024862289429,92,0.43918747901916505,0.5260723233222961,False,False,F# minor,0.8581221103668213,7.866838455200195,55,203.11366271972656,0.0,Genre B,Mood B
10.307482719421387,-22.772205352783203,-0.40611642599105835,74,0.4848044395446777,0.4630921185016632,True,False,D minor,0.8397915363311768,1.3357353210449219,68,434.1416015625,0.6706494092941284,Genre A,Mood A
4.075101852416992,-14.429803848266602,0.5471437573432922,121,0.0,0.5038328766822815,False,False,E minor,0.6120990514755249,1.7588672637939453,43,99.30866241455078,0.0,Genre A,Mood A
140.54022216796875,-16.279441833496094,1.5125997066497803,147,0.0,0.47327834367752075,True,False,F# minor,0.6066731214523315,5.0133466720581055,56,213.45843505859375,0.32137584686279297,Genre B,Mood B
1180.008056640625,-28.950571060180664,2.865574598312378,185,0.0,0.5994226932525635,False,False,G major,0.6647677421569824,14.630533218383789,53,178.69639587402344,0.0,Genre B,Mood B
76.04244995117188,-6.008688926696777,0.9051200151443481,120,0.3136474609375,0.5073704719543457,False,False,C minor,0.8827320337295532,2.7248916625976562,55,206.86212158203125,0.0,Genre B,Mood B
195.4742889404297,-15.256696701049805,2.224837064743042,98,0.14399282932281493,0.4974953234195709,False,False,D major,0.8403348326683044,4.90622615814209,55,197.71075439453125,0.0,Genre A,Mood A
161.9853057861328,-8.083850860595703,1.6523147821426392,90,0.2446317195892334,0.5345692038536072,False,False,A# major,0.9118134379386902,7.700931072235107,58,234.7091522216797,0.0,Genre B,Mood B
7.784489631652832,-9.930822372436523,-0.39375028014183044,124,0.9952199459075928,0.5034044981002808,False,True,C major,0.7799407839775085,0.0992574691772461,47,124.02787017822266,0.0,Genre B,Mood B
44.0,-25.015609741210938,1.0233234167099,90,1.0,0.4423891305923462,True,True,C major,0.8021253943443298,3.1267242431640625,47,129.4428253173828,0.687035858631134,Genre A,Mood A
182.56979370117188,-13.185839653015137,2.076742172241211,107,0.18778235912323,0.5976278185844421,False,False,A minor,0.8713592886924744,13.024469375610352,58,238.56158447265625,0.0,Genre B,Mood B
132.67591857910156,-13.979652404785156,-1.3146346807479858,111,0.0,0.5056189298629761,False,False,B minor,0.3053886294364929,2.6132497787475586,58,234.5884552001953,0.0,Genre A,Mood A
0.49197277426719666,-21.706411361694336,-0.8538016676902771,0,0.0,0.46686312556266785,True,False,G major,0.7689158320426941,0.0,80,839.3566284179688,0.9344998598098755,Genre A,Mood A
189.59674072265625,-14.162617683410645,2.1654462814331055,100,0.5168332099914551,0.542603075504303,False,False,C minor,0.8536776900291443,8.39104175567627,54,194.1911163330078,0.0,Genre B,Mood B
40.0,-9.665281295776367,0.3342439830303192,120,1.0,0.4375985860824585,False,True,G minor,0.7239932417869568,5.336338996887207,57,222.64694213867188,0.0,Genre B,Mood B
147.3044891357422,-14.0462646484375,0.9134125709533691,100,0.5499541282653808,0.5410188436508179,False,False,A# major,0.6573648452758789,11.570920944213867,47,125.61015319824219,0.0,Genre A,Mood A
250.33143615722656,-7.4005446434021,0.8435816764831543,142,0.26511857509613035,0.495336651802063,False,False,F major,0.7756761312484741,3.521491050720215,55,203.82928466796875,0.0,Genre B,Mood B
150.62203979492188,-14.069433212280273,1.6000943183898926,164,0.15153605937957765,0.4881000220775604,False,False,C# major,0.9648412466049194,8.736329078674316,57,229.362548828125,0.0,Genre B,Mood B
235.4818878173828,-6.443988800048828,0.9433138966560364,154,0.35880579948425295,0.48929086327552795,False,False,D major,0.93323814868927,3.168257236480713,60,275.5130920410156,0.0,Genre A,Mood A
9.729000091552734,-15.003402709960938,-0.09977537393569946,86,0.5429062843322754,0.508384108543396,False,False,E minor,0.808560311794281,1.3247852325439453,64,330.15338134765625,0.0,Genre A,Mood A
88.26775360107422,-13.433632850646973,1.0859568119049072,129,0.023333969712257385,0.5056297779083252,False,False,A# major,0.33967626094818115,2.7951669692993164,56,213.1325225830078,0.0,Genre A,Mood A
122.09632873535156,-11.966588973999023,2.0611891746520996,71,0.4629032135009766,0.5092328786849976,False,False,C major,0.6487164497375488,3.8933849334716797,52,171.2416229248047,0.0,Genre A,Mood A
165.16448974609375,-7.67094612121582,-1.1597118377685547,139,0.3740087985992432,0.488508015871048,False,False,G# major,0.9520273804664612,1.491776466369629,60,273.4440612792969,0.0,Genre B,Mood B
43.12799835205078,-10.307164192199707,1.0922741889953613,99,0.43454971313476565,0.5308635830879211,False,False,A major,0.722933292388916,3.7166385650634766,61,279.4768371582031,0.0,Genre A,Mood A
215.1967315673828,-12.833725929260254,1.7314207553863525,85,0.3375542402267456,0.4906713664531708,False,False,C major,0.8816982507705688,2.1085128784179688,48,130.87881469726562,0.0,Genre B,Mood B
27.54612159729004,-24.2639217376709,1.2965035438537598,74,0.10960938930511474,0.5433323979377747,False,False,B major,0.3896741271018982,14.197298049926758,58,245.0535888671875,0.0,Genre A,Mood A
42.66666793823242,-26.53926658630371,1.3196327686309814,90,1.0,0.5186548829078674,False,True,A# major,0.8021263480186462,5.504499435424805,52,170.3685760498047,0.0,Genre A,Mood A
14.516825675964355,-13.701623916625977,0.9765474796295166,111,0.25377819538116453,0.5890443921089172,False,False,G major,0.809942364692688,6.566137313842773,54,192.06178283691406,0.0,Genre B,Mood B
315.68109130859375,-10.399763107299805,1.5232062339782715,109,0.08739154934883117,0.5165743231773376,False,False,D major,0.868696928024292,6.886196136474609,53,180.25674438476562,0.0,Genre B,Mood B
13.817981719970703,-22.666080474853516,0.8528891801834106,109,0.2830005407333374,0.4346138834953308,False,False,A major,0.6490879654884338,8.655715942382812,54,194.59417724609375,0.0,Genre B,Mood B
0.7836734652519226,-26.67032814025879,-2.120692014694214,0,0.0,0.14293716847896576,True,False,G# major,0.6238309741020203,0.0,53,183.04974365234375,0.2895702123641968,Genre A,Mood A
232.4636688232422,-6.569072723388672,1.3959299325942993,121,0.28968985080718995,0.4968703091144562,False,False,G major,0.9519479274749756,2.806293487548828,58,245.3604278564453,0.0,Genre A,Mood A
116.41856384277344,-10.157910346984863,1.8815354108810425,117,0.0,0.5049924254417419,False,False,F# major,0.33616122603416443,2.0258445739746094,60,271.9924011230469,0.0,Genre B,Mood B
2.690612316131592,-21.292999267578125,-0.24911220371723175,114,0.9866439700126648,0.4082672595977783,True,True,B major,0.7111726403236389,0.0,59,251.78311157226562,0.9442813992500305,Genre A,Mood A
15.02147388458252,-45.53253936767578,0.20588286221027374,121,0.41448135375976564,0.4993366599082947,True,False,A major,0.37966489791870117,1.1221847534179688,56,216.2395477294922,0.3282126486301422,Genre B,Mood B
49.737144470214844,-17.25850486755371,1.1589727401733398,93,0.5023340702056884,0.5024198889732361,False,False,G minor,0.8938190937042236,3.8227996826171875,50,149.27273559570312,0.0,Genre B,Mood B
106.710205078125,-14.422779083251953,1.787676453590393,90,0.32025558948516847,0.5233636498451233,False,False,C# minor,0.7315582633018494,11.640710830688477,61,280.0252990722656,0.0,Genre A,Mood A
288.1053466796875,-27.27349853515625,2.2830891609191895,100,0.00512969009578228,0.6253562569618225,False,False,A# minor,0.633780300617218,17.066448211669922,61,292.8397216796875,0.0,Genre A,Mood A
303.2816467285156,-9.878158569335938,1.7407580614089966,144,0.40094795227050783,0.49830976128578186,False,False,A minor,0.9762996435165405,5.345442771911621,53,181.37757873535156,0.0,Genre B,Mood B
242.1289825439453,-22.55754280090332,1.0278172492980957,90,0.5855162143707275,0.5075674653053284,False,False,F major,0.8960131406784058,7.501167297363281,62,299.3760070800781,0.0,Genre B,Mood B
306.99102783203125,-20.37599754333496,1.5510843992233276,100,0.21461119651794433,0.4724515378475189,False,False,D major,0.8388226628303528,4.076747894287109,47,123.60984802246094,0.0,Genre B,Mood B
5.270272254943848,-9.084461212158203,-1.633291244506836,92,0.0,0.48588263988494873,False,False,D major,0.775195837020874,0.3975257873535156,47,125.69612121582031,0.0,Genre B,Mood B
194.7826690673828,-17.201786041259766,2.129674196243286,112,0.06311978697776795,0.4548353850841522,False,False,A minor,0.5692499876022339,14.038593292236328,59,247.75259399414062,0.0,Genre A,Mood A
75.62732696533203,-30.310901641845703,0.8143895268440247,120,0.5603281497955322,0.5104747414588928,False,False,F# major,0.43218618631362915,5.671163558959961,56,213.54335021972656,0.0,Genre A,Mood A
160.17599487304688,-14.615230560302734,2.0223186016082764,135,0.049782556295394895,0.5562423467636108,False,False,A major,0.7159675359725952,8.974170684814453,57,220.93093872070312,0.0,Genre A,Mood A
28.30791473388672,-24.423357009887695,0.7976521849632263,78,0.43744916915893556,0.5138311386108398,False,False,C major,0.27748891711235046,2.422046661376953,52,169.6694793701172,0.0,Genre A,Mood A
253.2426300048828,-21.294878005981445,1.6547141075134277,133,0.15872342586517335,0.4747728407382965,False,False,G# minor,0.926906168460846,5.999076843261719,49,145.36941528320312,0.0,Genre A,Mood A
